term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
GO:0016514,1.07121281181741e-62,TRUE,30,31,23,GO:CC,SWI/SNF complex,22090,752,GO:0070603,TRUE
GO:0070603,4.88285868431664e-50,TRUE,96,31,24,GO:CC,SWI/SNF superfamily-type complex,22090,2528,GO:0000785|GO:0140513|GO:1904949,FALSE
GO:1904949,1.41522886927428e-44,TRUE,154,31,24,GO:CC,ATPase complex,22090,3709,GO:1902494,FALSE
GO:2000819,4.26131474707892e-44,TRUE,28,31,18,GO:BP,regulation of nucleotide-excision repair,21010,27165,GO:0006282|GO:0006289,TRUE
GO:0070316,2.93305214267528e-41,TRUE,36,31,18,GO:BP,regulation of G0 to G1 transition,21010,16851,GO:0010564|GO:0045023,FALSE
GO:0045023,1.08395525285823e-40,TRUE,38,31,18,GO:BP,G0 to G1 transition,21010,11840,GO:0022402,FALSE
GO:0000785,2.49030456320607e-33,TRUE,1366,31,30,GO:CC,chromatin,22090,92,GO:0005694|GO:0032993,FALSE
GO:0006289,4.78852629417661e-33,TRUE,86,31,18,GO:BP,nucleotide-excision repair,21010,2132,GO:0006281,FALSE
GO:2000781,4.78852629417661e-33,TRUE,86,31,18,GO:BP,positive regulation of double-strand break repair,21010,27129,GO:0006302|GO:0045739|GO:2000779,FALSE
GO:0032993,1.10569350968954e-32,TRUE,1435,31,30,GO:CC,protein-DNA complex,22090,1345,GO:0032991,FALSE
GO:0030071,1.18652189669754e-32,TRUE,90,31,18,GO:BP,regulation of mitotic metaphase/anaphase transition,21010,6986,GO:0007091|GO:1901990|GO:1902099,FALSE
GO:1902099,2.27617173851629e-32,TRUE,93,31,18,GO:BP,regulation of metaphase/anaphase transition of cell cycle,21010,22899,GO:0033045|GO:0044784|GO:1901987,FALSE
GO:0007091,2.81360793740025e-32,TRUE,94,31,18,GO:BP,metaphase/anaphase transition of mitotic cell cycle,21010,2722,GO:0044772|GO:0044784,FALSE
GO:0044784,5.2366137781501e-32,TRUE,97,31,18,GO:BP,metaphase/anaphase transition of cell cycle,21010,11757,GO:0033045|GO:0044770,FALSE
